Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
5458,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1163,1153,16-Feb-12
5459,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1145,1175,1175,15-Feb-12
5460,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1080,1151,1150,14-Feb-12
5461,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1140,1170,1160,13-Feb-12
5462,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1160,1163,1163,11-Feb-12
5463,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1161,1161,9-Feb-12
5464,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1170,1176,1176,1-Feb-12
5465,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1150,1200,1200,23-Jan-12
5466,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1170,1170,1170,20-Jan-12
5467,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1170,1170,1170,19-Jan-12
5468,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1185,1205,1205,14-Jan-12
5469,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1175,1175,1175,13-Jan-12
5470,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1171,1177,1171,12-Jan-12
5471,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1140,1170,1140,10-Jan-12
5472,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1125,1145,1145,9-Jan-12
5473,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1130,1130,1130,5-Jan-12
5474,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1105,1120,1106,4-Jan-12
5475,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,900,1150,1140,3-Jan-12
5476,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1162,1167,1167,30-Dec-11
5477,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1147,1175,1174,29-Dec-11
5478,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1129,1129,1129,28-Dec-11
5479,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1095,1200,1138,27-Dec-11
5480,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,970,1139,1100,26-Dec-11
5481,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,980,1106,1050,22-Dec-11
5482,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1066,1088,1088,20-Dec-11
5483,Sholapur,Pandharpur,Maize,Other,FAQ,980,1005,1005,19-Dec-11
5484,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,950,1040,1040,15-Dec-11
5485,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,960,1022,1011,14-Dec-11
5486,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,925,1014,1014,13-Dec-11
5487,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,950,990,950,12-Dec-11
5488,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1005,1030,1016,7-Dec-11
5489,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,970,1016,1016,5-Dec-11
5490,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,966,966,966,3-Dec-11
5491,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1076,1008,2-Dec-11
5492,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1015,1010,30-Nov-11
5493,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1020,1020,1020,29-Nov-11
5494,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,980,1049,1040,28-Nov-11
5495,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1011,1011,24-Nov-11
5496,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,995,995,995,23-Nov-11
5497,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,960,1022,960,22-Nov-11
5498,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,941,1001,1000,21-Nov-11
5499,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,985,1015,1012,19-Nov-11
5500,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,985,1014,1006,18-Nov-11
5501,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1025,1060,1050,15-Nov-11
5502,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1054,1070,1060,14-Nov-11
5503,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1040,1080,1060,9-Nov-11
5504,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,950,1071,1071,22-Oct-11
5505,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,910,1052,1052,21-Oct-11
5506,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,990,1065,1065,20-Oct-11
5507,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1007,1089,1040,18-Oct-11
5508,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1050,1060,1060,15-Oct-11
5509,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1080,1057,12-Oct-11
5510,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1050,1140,1140,3-Oct-11
5511,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1085,1176,1151,29-Sep-11
5512,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1108,1108,1108,24-Sep-11
5513,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1040,1142,1142,23-Sep-11
5514,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1070,1000,22-Sep-11
5515,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1156,1156,1156,21-Sep-11
5516,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1010,1130,1111,17-Sep-11
5517,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1111,1156,1111,14-Sep-11
5518,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1140,1140,1140,13-Sep-11
5519,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1195,1195,1195,10-Sep-11
5520,Sholapur,Pandharpur,Maize,Yellow,FAQ,1260,1260,1260,3-Sep-11
5521,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1190,1230,1225,2-Sep-11
5522,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1201,1201,1201,30-Aug-11
5523,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1111,1270,1269,24-Aug-11
5524,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,900,1240,1240,23-Aug-11
5525,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1080,1080,1080,22-Aug-11
5526,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1225,1225,1225,18-Aug-11
5527,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1200,1261,1255,16-Aug-11
5528,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1170,1170,1170,10-Aug-11
5529,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1100,1249,1224,6-Aug-11
5530,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1200,1200,1200,5-Aug-11
5531,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1150,1240,1225,2-Aug-11
5532,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1286,1286,1286,1-Aug-11
5533,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1201,1260,1201,30-Jul-11
5534,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1125,1250,1228,22-Jul-11
5535,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1224,1230,1224,21-Jul-11
5536,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1219,1244,1219,19-Jul-11
5537,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1111,1225,1111,18-Jul-11
5538,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1211,1211,1211,13-Jul-11
5539,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1100,1212,1100,8-Jul-11
5540,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1150,1225,1220,7-Jul-11
5541,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1241,1241,1241,6-Jul-11
5542,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1151,1232,1221,30-Jun-11
5543,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1110,1140,1140,28-Jun-11
5544,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1100,1100,1100,25-Jun-11
5545,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1225,1232,1232,24-Jun-11
5546,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1200,1200,1200,23-Jun-11
5547,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1200,1210,1205,22-Jun-11
5548,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1190,1195,1195,20-Jun-11
5549,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1175,1180,1180,18-Jun-11
5550,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1175,1201,1201,17-Jun-11
5551,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1100,1200,1100,16-Jun-11
5552,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1075,1100,1100,13-Jun-11
5553,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1125,1100,11-Jun-11
5554,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1170,1000,10-Jun-11
5555,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1150,1150,7-Jun-11
5556,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1011,1011,1011,6-Jun-11
5557,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1071,1161,1095,4-Jun-11
5558,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1050,1150,1150,3-Jun-11
5559,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1100,1150,1150,2-Jun-11
5560,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1140,1201,1201,1-Jun-11
5561,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1030,1144,1125,31-May-11
5562,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1171,1200,1171,30-May-11
5563,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1110,1140,1140,28-May-11
5564,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1121,1160,1121,27-May-11
5565,Sholapur,Pandharpur,Maize,Other,FAQ,1140,1200,1150,26-May-11
5566,Sholapur,Pandharpur,Maize,Other,FAQ,1115,1115,1115,25-May-11
5567,Sholapur,Pandharpur,Maize,Other,FAQ,1170,1175,1170,24-May-11
5568,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1050,1175,1150,23-May-11
5569,Sholapur,Pandharpur,Maize,Other,FAQ,1175,1181,1180,20-May-11
5570,Sholapur,Pandharpur,Maize,Other,FAQ,1051,1260,1175,19-May-11
5571,Sholapur,Pandharpur,Maize,Other,FAQ,1125,1200,1200,18-May-11
5572,Sholapur,Pandharpur,Maize,Other,FAQ,1194,1194,1194,16-May-11
5573,Sholapur,Pandharpur,Maize,Other,FAQ,1205,1230,1205,14-May-11
5574,Sholapur,Pandharpur,Maize,Other,FAQ,1170,1170,1170,13-May-11
5575,Sholapur,Pandharpur,Maize,Other,FAQ,1202,1219,1216,12-May-11
5576,Sholapur,Pandharpur,Maize,Other,FAQ,1100,1207,1200,11-May-11
5577,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1200,1240,1200,10-May-11
5578,Sholapur,Pandharpur,Maize,Other,FAQ,1210,1210,1210,4-May-11
5579,Sholapur,Pandharpur,Maize,Other,FAQ,1150,1235,1220,3-May-11
5580,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1200,1225,1215,29-Apr-11
5581,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1235,1235,1235,28-Apr-11
5582,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1150,1250,1225,27-Apr-11
5583,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1220,1301,1250,23-Apr-11
5584,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1225,1225,1225,21-Apr-11
5585,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1100,1230,1222,20-Apr-11
5586,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1210,1210,1210,16-Apr-11
5587,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1251,1251,1251,14-Apr-11
5588,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1120,1282,1276,13-Apr-11
5589,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1131,1131,1131,12-Apr-11
5590,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1235,1235,1235,11-Apr-11
5591,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1050,1226,1226,9-Apr-11
5592,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1145,1225,1225,7-Apr-11
5593,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1125,1220,1176,6-Apr-11
5594,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1214,1214,1214,31-Mar-11
5595,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1150,1150,1150,29-Mar-11
5596,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1150,1150,1150,26-Mar-11
5597,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1133,1133,1133,16-Mar-11
5598,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,2300,2300,14-Mar-11
5599,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1110,1110,1110,11-Mar-11
5600,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1021,1100,1095,10-Mar-11
5601,Sholapur,Pandharpur,Maize,Other,FAQ,1072,1114,1112,8-Mar-11
5602,Sholapur,Pandharpur,Maize,Other,FAQ,1055,1055,1055,5-Mar-11
5603,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1040,1076,1042,3-Mar-11
5604,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1010,1000,23-Feb-11
5605,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,909,1017,1000,21-Feb-11
5606,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,981,1000,1000,17-Feb-11
5607,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,3191,3191,3191,11-Feb-11
5608,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,960,980,980,10-Feb-11
5609,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,931,931,931,9-Feb-11
5610,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1000,1000,5-Feb-11
5611,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,950,1003,1000,3-Feb-11
5612,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1007,1007,1007,2-Feb-11
5613,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,880,1019,1019,1-Feb-11
5614,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,950,1000,1000,28-Jan-11
5615,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,961,1007,1006,27-Jan-11
5616,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,986,1015,1012,25-Jan-11
5617,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,950,950,950,19-Jan-11
5618,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,900,989,954,18-Jan-11
5619,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,995,1039,995,17-Jan-11
5620,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,900,900,900,15-Jan-11
5621,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,910,945,930,14-Jan-11
5622,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,911,980,975,13-Jan-11
5623,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,960,960,960,12-Jan-11
5624,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,900,940,940,10-Jan-11
5625,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,880,960,955,8-Jan-11
5626,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,940,1025,975,7-Jan-11
5627,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,940,1052,950,5-Jan-11
5628,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,910,910,910,3-Jan-11
5629,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,911,911,911,1-Jan-11
5630,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,890,910,905,31-Dec-10
5631,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,875,890,875,27-Dec-10
5632,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,906,906,906,24-Dec-10
5633,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,915,870,23-Dec-10
5634,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,880,885,885,22-Dec-10
5635,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,880,890,890,21-Dec-10
5636,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,880,905,900,18-Dec-10
5637,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,910,910,910,16-Dec-10
5638,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,900,913,900,15-Dec-10
5639,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,960,900,27-Nov-10
5640,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,900,856,23-Nov-10
5641,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,868,853,9-Nov-10
5642,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,870,850,8-Nov-10
5643,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,845,900,900,2-Nov-10
5644,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,919,875,1-Nov-10
5645,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,911,850,30-Oct-10
5646,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,850,901,875,29-Oct-10
5647,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,900,880,28-Oct-10
5648,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,865,930,900,26-Oct-10
5649,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,880,905,900,19-Oct-10
5650,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,850,850,850,16-Oct-10
5651,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,860,946,906,14-Oct-10
5652,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,905,905,905,13-Oct-10
5653,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,950,950,950,12-Oct-10
5654,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,970,900,11-Oct-10
5655,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1056,1050,9-Oct-10
5656,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1170,1170,1170,27-Sep-10
5657,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1150,1236,1185,24-Sep-10
5658,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1025,1213,1195,23-Sep-10
5659,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1075,1170,1170,20-Sep-10
5660,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1115,1115,1115,18-Sep-10
5661,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1175,1175,1175,17-Sep-10
5662,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1156,1156,1156,15-Sep-10
5663,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1141,1141,1141,14-Sep-10
5664,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1110,1126,1120,13-Sep-10
5665,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1061,1075,1061,3-Sep-10
5666,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1000,1047,1030,31-Aug-10
5667,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1040,1040,1040,27-Aug-10
5668,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1026,1050,1050,16-Aug-10
5669,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1061,1061,1061,12-Aug-10
5670,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1050,1070,1070,9-Aug-10
5671,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1050,1086,1086,7-Aug-10
5672,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1125,1125,1125,6-Aug-10
5673,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1100,1100,1100,5-Aug-10
5674,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,940,1140,1111,4-Aug-10
5675,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1150,1150,1150,3-Aug-10
5676,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,1130,1150,1130,2-Aug-10
5677,Sholapur,Pandharpur,Maize,Other,FAQ,840,925,920,31-May-10
5678,Sholapur,Pandharpur,Maize,Other,FAQ,875,946,946,29-May-10
5679,Sholapur,Pandharpur,Maize,Other,FAQ,840,905,905,28-May-10
5680,Sholapur,Pandharpur,Maize,Other,FAQ,875,900,890,26-May-10
5681,Sholapur,Pandharpur,Maize,Other,FAQ,875,917,913,22-May-10
5682,Sholapur,Pandharpur,Maize,Other,FAQ,855,867,860,19-May-10
5683,Sholapur,Pandharpur,Maize,Other,FAQ,840,856,850,17-May-10
5684,Sholapur,Pandharpur,Maize,Other,FAQ,840,845,845,15-May-10
5685,Sholapur,Pandharpur,Maize,Other,FAQ,840,850,847,12-Apr-10
5686,Sholapur,Pandharpur,Maize,Other,FAQ,840,850,845,9-Apr-10
5687,Sholapur,Pandharpur,Maize,Other,FAQ,840,860,857,7-Apr-10
5688,Sholapur,Pandharpur,Maize,Other,FAQ,854,861,855,6-Apr-10
5689,Sholapur,Pandharpur,Maize,Other,FAQ,857,872,860,1-Apr-10
5690,Sholapur,Pandharpur,Maize,Other,FAQ,860,861,861,27-Mar-10
5691,Sholapur,Pandharpur,Maize,Other,FAQ,860,870,870,26-Mar-10
5692,Sholapur,Pandharpur,Maize,Other,FAQ,840,875,875,25-Mar-10
5693,Sholapur,Pandharpur,Maize,Other,FAQ,840,870,859,24-Mar-10
5694,Sholapur,Pandharpur,Maize,Other,FAQ,840,871,870,22-Mar-10
5695,Sholapur,Pandharpur,Maize,Other,FAQ,870,870,870,20-Mar-10
5696,Sholapur,Pandharpur,Maize,Other,FAQ,861,871,865,19-Mar-10
5697,Sholapur,Pandharpur,Maize,Other,FAQ,874,874,874,18-Mar-10
5698,Sholapur,Pandharpur,Maize,Other,FAQ,865,865,865,15-Mar-10
5699,Sholapur,Pandharpur,Maize,Other,FAQ,840,850,840,12-Mar-10
5700,Sholapur,Pandharpur,Maize,Other,FAQ,850,874,874,11-Mar-10
5701,Sholapur,Pandharpur,Maize,Other,FAQ,840,857,857,10-Mar-10
5702,Sholapur,Pandharpur,Maize,Other,FAQ,840,870,870,9-Mar-10
5703,Sholapur,Pandharpur,Maize,Other,FAQ,851,868,868,8-Mar-10
5704,Sholapur,Pandharpur,Maize,Other,FAQ,860,860,860,6-Mar-10
5705,Sholapur,Pandharpur,Maize,Other,FAQ,840,855,849,4-Mar-10
5706,Sholapur,Pandharpur,Maize,Other,FAQ,847,853,853,2-Mar-10
5707,Sholapur,Pandharpur,Maize,Other,FAQ,850,990,850,26-Feb-10
5708,Sholapur,Pandharpur,Maize,Other,FAQ,845,851,851,24-Feb-10
5709,Sholapur,Pandharpur,Maize,Other,FAQ,850,850,850,22-Feb-10
5710,Sholapur,Pandharpur,Maize,Other,FAQ,850,850,850,20-Feb-10
5711,Sholapur,Pandharpur,Maize,Other,FAQ,840,856,855,18-Feb-10
5712,Sholapur,Pandharpur,Maize,Other,FAQ,851,857,857,17-Feb-10
5713,Sholapur,Pandharpur,Maize,Other,FAQ,861,865,865,15-Feb-10
5714,Sholapur,Pandharpur,Maize,Other,FAQ,840,840,840,10-Feb-10
5715,Sholapur,Pandharpur,Maize,Other,FAQ,840,850,850,8-Feb-10
5716,Sholapur,Pandharpur,Maize,Other,FAQ,850,850,850,5-Feb-10
5717,Sholapur,Pandharpur,Maize,Other,FAQ,840,860,857,4-Feb-10
5718,Sholapur,Pandharpur,Maize,Other,FAQ,840,850,840,3-Feb-10
5719,Sholapur,Pandharpur,Maize,Other,FAQ,849,861,850,2-Feb-10
5720,Sholapur,Pandharpur,Maize,Deshi Red,FAQ,840,850,850,1-Feb-10
5721,Sholapur,Pandharpur,Maize,Other,FAQ,854,855,854,25-Jan-10
5722,Sholapur,Pandharpur,Maize,Other,FAQ,850,851,850,23-Jan-10
5723,Sholapur,Pandharpur,Maize,Other,FAQ,860,861,861,21-Jan-10
5724,Sholapur,Pandharpur,Maize,Other,FAQ,851,865,860,20-Jan-10
5725,Sholapur,Pandharpur,Maize,Other,FAQ,840,851,840,19-Jan-10
5726,Sholapur,Pandharpur,Maize,Other,FAQ,840,850,840,16-Jan-10
5727,Sholapur,Pandharpur,Maize,Other,FAQ,851,861,861,15-Jan-10
5728,Sholapur,Pandharpur,Maize,Other,FAQ,840,850,850,13-Jan-10
5729,Sholapur,Pandharpur,Maize,Other,FAQ,860,861,860,12-Jan-10
5730,Sholapur,Pandharpur,Maize,Other,FAQ,860,867,867,11-Jan-10
5731,Sholapur,Pandharpur,Maize,Other,FAQ,860,860,860,9-Jan-10
5732,Sholapur,Pandharpur,Maize,Other,FAQ,850,855,855,8-Jan-10
5733,Sholapur,Pandharpur,Maize,Other,FAQ,840,902,865,7-Jan-10
5734,Sholapur,Pandharpur,Maize,Other,FAQ,845,845,845,6-Jan-10
5735,Sholapur,Pandharpur,Maize,Other,FAQ,840,860,860,5-Jan-10
5736,Sholapur,Pandharpur,Maize,Other,FAQ,859,859,859,2-Jan-10
5737,Sholapur,Pandharpur,Maize,Other,FAQ,840,890,890,1-Jan-10
5738,Sholapur,Pandharpur,Maize,Other,FAQ,845,853,853,31-Dec-09
5739,Sholapur,Pandharpur,Maize,Other,FAQ,840,860,860,30-Dec-09
5740,Sholapur,Pandharpur,Maize,Other,FAQ,840,850,850,29-Dec-09
5741,Sholapur,Pandharpur,Maize,Other,FAQ,840,852,840,28-Dec-09
5742,Sholapur,Pandharpur,Maize,Other,FAQ,840,849,849,26-Dec-09
5743,Sholapur,Pandharpur,Maize,Other,FAQ,865,865,865,24-Dec-09
5744,Sholapur,Pandharpur,Maize,Other,FAQ,840,853,853,23-Dec-09
5745,Sholapur,Pandharpur,Maize,Other,FAQ,840,860,851,22-Dec-09
5746,Sholapur,Pandharpur,Maize,Other,FAQ,840,860,860,21-Dec-09
5747,Sholapur,Pandharpur,Maize,Other,FAQ,840,905,860,19-Dec-09
5748,Sholapur,Pandharpur,Maize,Other,FAQ,840,860,851,18-Dec-09
5749,Sholapur,Pandharpur,Maize,Other,FAQ,863,865,863,17-Dec-09
5750,Sholapur,Pandharpur,Maize,Other,FAQ,855,865,865,15-Dec-09
5751,Sholapur,Pandharpur,Maize,Other,FAQ,850,871,871,14-Dec-09
5752,Sholapur,Pandharpur,Maize,Other,FAQ,860,867,867,11-Dec-09
5753,Sholapur,Pandharpur,Maize,Other,FAQ,850,868,868,10-Dec-09
5754,Sholapur,Pandharpur,Maize,Other,FAQ,840,867,866,9-Dec-09
5755,Sholapur,Pandharpur,Maize,Other,FAQ,852,861,861,8-Dec-09
5756,Sholapur,Pandharpur,Maize,Other,FAQ,840,871,871,7-Dec-09
5757,Sholapur,Pandharpur,Maize,Other,FAQ,840,860,860,5-Dec-09
5758,Sholapur,Pandharpur,Maize,Other,FAQ,840,840,840,26-Oct-09
