Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
3275,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2221,1800,8-May-18
3276,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2625,2000,7-May-18
3277,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1050,2800,2100,4-May-18
3278,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,900,2500,1700,3-May-18
3279,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1311,2300,1757,2-May-18
3280,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,900,2765,2000,27-Apr-18
3281,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1175,2675,2500,26-Apr-18
3282,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2920,2000,24-Apr-18
3283,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2800,2000,23-Apr-18
3284,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1100,3000,2400,20-Apr-18
3285,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1100,2950,2600,17-Apr-18
3286,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2871,2000,16-Apr-18
3287,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,3051,2200,13-Apr-18
3288,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1100,2800,2000,10-Apr-18
3289,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1100,2866,2851,9-Apr-18
3290,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,3050,2652,6-Apr-18
3291,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,900,3000,2600,5-Apr-18
3292,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1100,2800,2000,4-Apr-18
3293,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1100,2751,2200,3-Apr-18
3294,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,900,2700,2200,28-Mar-18
3295,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,900,2700,2200,26-Mar-18
3296,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,900,2700,2000,23-Mar-18
3297,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,3075,2300,22-Mar-18
3298,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,700,3000,2500,21-Mar-18
3299,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,3000,2400,20-Mar-18
3300,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1450,2900,2150,19-Mar-18
3301,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,3071,2651,15-Mar-18
3302,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,3031,2500,14-Mar-18
3303,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,3000,2200,13-Mar-18
3304,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,3001,2500,9-Mar-18
3305,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,3500,3001,8-Mar-18
3306,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,2900,2500,7-Mar-18
3307,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2800,2500,5-Mar-18
3308,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,3151,2500,1-Mar-18
3309,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,700,3051,2500,28-Feb-18
3310,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,3112,2600,27-Feb-18
3311,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2937,2525,26-Feb-18
3312,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,3022,2800,21-Feb-18
3313,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,951,3001,2700,20-Feb-18
3314,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2800,2600,16-Feb-18
3315,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,900,2801,2651,15-Feb-18
3316,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2800,2650,14-Feb-18
3317,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2721,2200,12-Feb-18
3318,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1201,2600,2551,9-Feb-18
3319,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2600,2000,7-Feb-18
3320,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1150,2500,2320,6-Feb-18
3321,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2299,2100,5-Feb-18
3322,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2551,2251,1-Feb-18
3323,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1401,2500,2451,31-Jan-18
3324,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,2880,2639,29-Jan-18
3325,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2275,1900,25-Jan-18
3326,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1375,2370,2100,24-Jan-18
3327,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2400,2200,23-Jan-18
3328,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2400,2200,22-Jan-18
3329,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2500,2351,19-Jan-18
3330,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2500,2300,18-Jan-18
3331,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2500,2300,17-Jan-18
3332,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,500,2700,2600,16-Jan-18
3333,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,2701,2600,15-Jan-18
3334,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1351,2701,2600,12-Jan-18
3335,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2725,2600,11-Jan-18
3336,Sholapur,Karmala,Jowar(Sorghum),Jowar ( White),FAQ,1000,2720,2500,9-Jan-18
3337,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,800,2500,2475,8-Jan-18
3338,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1652,2550,2331,5-Jan-18
3339,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2452,2401,4-Jan-18
3340,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2500,2451,2-Jan-18
3341,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2501,2100,1-Jan-18
3342,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2400,2325,28-Dec-17
3343,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2551,2451,27-Dec-17
3344,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2501,2451,26-Dec-17
3345,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2500,2401,22-Dec-17
3346,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2600,2525,21-Dec-17
3347,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,2585,2500,20-Dec-17
3348,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1000,2500,2420,19-Dec-17
3349,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1016,2686,2565,18-Dec-17
3350,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1375,2500,2400,15-Dec-17
3351,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1350,2711,2700,14-Dec-17
3352,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1351,2500,2300,13-Dec-17
3353,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1201,2401,2100,12-Dec-17
3354,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1420,2300,2000,11-Dec-17
3355,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2300,2151,8-Dec-17
3356,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2601,2000,7-Dec-17
3357,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1225,2480,2300,6-Dec-17
3358,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1310,2500,2351,5-Dec-17
3359,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2500,2100,29-Nov-17
3360,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2351,1900,17-Nov-17
3361,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1551,2351,2000,16-Nov-17
3362,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1511,2401,2100,15-Nov-17
3363,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2651,2400,14-Nov-17
3364,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2551,2200,10-Nov-17
3365,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2576,2300,9-Nov-17
3366,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2551,2200,8-Nov-17
3367,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1351,2456,2200,6-Nov-17
3368,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,900,2561,2100,3-Nov-17
3369,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2500,2300,1-Nov-17
3370,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1275,2600,2300,31-Oct-17
3371,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2525,2000,30-Oct-17
3372,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2525,2000,27-Oct-17
3373,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1800,2651,2300,26-Oct-17
3374,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2600,2200,25-Oct-17
3375,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1631,2531,2000,24-Oct-17
3376,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2740,2200,23-Oct-17
3377,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1551,2551,2200,20-Oct-17
3378,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2630,2561,13-Oct-17
3379,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2675,2200,12-Oct-17
3380,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1450,2300,1900,11-Oct-17
3381,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2580,2100,10-Oct-17
3382,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1250,2300,1900,9-Oct-17
3383,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2100,1975,6-Oct-17
3384,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2500,1900,5-Oct-17
3385,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1351,2300,1900,3-Oct-17
3386,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2500,2300,1-Oct-17
3387,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1425,1800,1600,29-Sep-17
3388,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1375,2400,2100,28-Sep-17
3389,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2200,2000,27-Sep-17
3390,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2101,1951,26-Sep-17
3391,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1200,2300,2000,25-Sep-17
3392,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1250,2300,2100,22-Sep-17
3393,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2351,2150,21-Sep-17
3394,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2631,2000,19-Sep-17
3395,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2551,2200,15-Sep-17
3396,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2400,1900,13-Sep-17
3397,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2451,2100,12-Sep-17
3398,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2452,2000,11-Sep-17
3399,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1425,2411,2000,8-Sep-17
3400,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2451,2000,7-Sep-17
3401,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1501,2300,2100,6-Sep-17
3402,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2200,1900,4-Sep-17
3403,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2200,2000,1-Sep-17
3404,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2400,2200,30-Aug-17
3405,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2625,2200,24-Aug-17
3406,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2500,2200,23-Aug-17
3407,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2200,2100,22-Aug-17
3408,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2300,2100,18-Aug-17
3409,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2200,2000,14-Aug-17
3410,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2300,2100,11-Aug-17
3411,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1650,2300,2100,10-Aug-17
3412,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1650,2300,2100,9-Aug-17
3413,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2400,2100,8-Aug-17
3414,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1700,2500,2100,7-Aug-17
3415,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2400,2000,4-Aug-17
3416,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1601,2475,2100,3-Aug-17
3417,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1650,2300,2000,2-Aug-17
3418,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2100,2000,1-Aug-17
3419,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1800,2501,2200,7-Jul-17
3420,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2511,2121,6-Jul-17
3421,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2700,2401,5-Jul-17
3422,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2415,2200,3-Jul-17
3423,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2675,2200,29-Jun-17
3424,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1100,2775,2000,12-May-17
3425,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2361,2000,11-May-17
3426,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1351,2551,2000,8-May-17
3427,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1575,2900,2100,4-May-17
3428,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2651,2100,3-May-17
3429,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1325,2900,2100,2-May-17
3430,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2775,2300,18-Apr-17
3431,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1451,2900,2400,17-Apr-17
3432,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2900,2300,13-Apr-17
3433,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2700,2200,11-Apr-17
3434,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2875,2300,7-Apr-17
3435,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1500,2951,2300,6-Apr-17
3436,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1350,2935,2400,4-Apr-17
3437,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2751,2432,3-Apr-17
3438,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2851,2400,24-Mar-17
3439,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1475,2800,2300,23-Mar-17
3440,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1600,2661,2300,22-Mar-17
3441,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1325,2952,2400,21-Mar-17
3442,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1551,2800,2600,20-Mar-17
3443,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1400,2900,2500,16-Mar-17
3444,Sholapur,Karmala,Jowar(Sorghum),Other,FAQ,1300,2851,2400,15-Mar-17
