Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
1985,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1311,1311,1311,20-Sep-13
1986,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1311,1311,1311,19-Sep-13
1987,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275,1875,1275,17-Sep-13
1988,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,16-Sep-13
1989,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1600,1575,12-Sep-13
1990,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1326,1326,1326,11-Sep-13
1991,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1351,1600,1551,7-Sep-13
1992,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1325,1325,1325,4-Sep-13
1993,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1375,1375,31-Aug-13
1994,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1600,1550,30-Aug-13
1995,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1650,1700,1650,24-Aug-13
1996,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1600,1250,22-Aug-13
1997,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1600,1600,21-Aug-13
1998,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1525,1540,1525,20-Aug-13
1999,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1351,1600,1500,19-Aug-13
2000,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1900,1600,13-Aug-13
2001,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1325,1325,1325,7-Aug-13
2002,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1525,1585,1550,5-Aug-13
2003,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1325,1860,1550,31-Jul-13
2004,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1650,1575,30-Jul-13
2005,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1625,1600,25-Jul-13
2006,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,24-Jul-13
2007,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,22-Jul-13
2008,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,18-Jul-13
2009,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1501,1525,1525,16-Jul-13
2010,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1525,1500,11-Jul-13
2011,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1425,1575,1460,10-Jul-13
2012,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1250,1250,9-Jul-13
2013,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1575,1650,1600,6-Jul-13
2014,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1460,1450,4-Jul-13
2015,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1411,1525,1450,1-Jul-13
2016,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1450,1450,29-Jun-13
2017,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1425,1425,27-Jun-13
2018,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1465,1471,1465,24-Jun-13
2019,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1600,1600,20-Jun-13
2020,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1500,1500,19-Jun-13
2021,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1411,1411,1411,17-Jun-13
2022,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1460,1460,1460,14-Jun-13
2023,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1500,1500,13-Jun-13
2024,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1425,1550,1550,12-Jun-13
2025,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1450,1450,11-Jun-13
2026,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1650,1750,1700,10-Jun-13
2027,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,2200,2200,2200,7-Jun-13
2028,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1600,1600,4-Jun-13
2029,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1475,1450,3-Jun-13
2030,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1425,1400,30-May-13
2031,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1251,1251,1251,29-May-13
2032,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1600,1600,28-May-13
2033,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1475,1575,1550,24-May-13
2034,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1500,1352,23-May-13
2035,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1575,1575,22-May-13
2036,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,2000,2000,2000,21-May-13
2037,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1460,1700,1700,20-May-13
2038,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1650,1650,18-May-13
2039,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1600,1600,17-May-13
2040,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1515,1775,1601,16-May-13
2041,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1590,1590,1590,15-May-13
2042,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1500,1500,14-May-13
2043,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,30-Apr-13
2044,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1450,1450,26-Apr-13
2045,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1226,1500,1226,20-Apr-13
2046,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1400,1400,19-Apr-13
2047,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1480,1480,1480,29-Mar-13
2048,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1355,1355,1355,22-Feb-13
2049,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1270,1270,1270,18-Feb-13
2050,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1500,1300,16-Feb-13
2051,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1281,1281,1281,6-Feb-13
2052,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1281,1281,1281,4-Feb-13
2053,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1350,1350,2-Feb-13
2054,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1211,1211,1211,31-Jan-13
2055,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1290,1290,1290,30-Jan-13
2056,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1350,1350,29-Jan-13
2057,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1377,1377,1377,23-Jan-13
2058,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1175,1361,1175,22-Jan-13
2059,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1325,1450,1325,21-Jan-13
2060,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1390,1425,1390,19-Jan-13
2061,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1311,1311,1311,10-Jan-13
2062,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1311,1311,1311,7-Jan-13
2063,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1286,1296,1286,5-Jan-13
2064,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1365,1365,1365,4-Jan-13
2065,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1300,1300,3-Jan-13
2066,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1375,1375,1-Jan-13
2067,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1311,1311,1311,31-Dec-12
2068,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1330,1330,1330,28-Dec-12
2069,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1315,1325,1315,26-Dec-12
2070,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1311,1400,1370,22-Dec-12
2071,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1311,1311,1311,21-Dec-12
2072,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1191,1191,1191,14-Dec-12
2073,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1381,1381,1381,12-Dec-12
2074,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1340,1340,1340,11-Dec-12
2075,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1340,1340,1340,8-Dec-12
2076,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1370,1330,7-Dec-12
2077,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1350,1300,6-Dec-12
2078,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1201,1291,1201,30-Nov-12
2079,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1221,1316,1221,28-Nov-12
2080,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1180,1180,26-Nov-12
2081,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1170,1191,1170,24-Nov-12
2082,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1175,1225,1175,23-Nov-12
2083,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1175,1300,1250,20-Nov-12
2084,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1300,1251,19-Nov-12
2085,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1350,1250,17-Nov-12
2086,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1350,1225,16-Nov-12
2087,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1350,1250,12-Nov-12
2088,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1175,1376,1250,10-Nov-12
2089,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1300,1250,9-Nov-12
2090,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1350,1280,7-Nov-12
2091,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1480,1275,6-Nov-12
2092,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1180,1400,1275,3-Nov-12
2093,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1175,1350,1250,2-Nov-12
2094,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1400,1250,1-Nov-12
2095,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1350,1245,31-Oct-12
2096,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1320,1200,30-Oct-12
2097,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1350,1200,29-Oct-12
2098,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1211,1180,23-Oct-12
2099,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1450,1250,22-Oct-12
2100,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1275,1200,20-Oct-12
2101,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1450,1300,17-Oct-12
2102,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1250,1150,16-Oct-12
2103,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1500,1250,11-Oct-12
2104,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1150,10-Oct-12
2105,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1350,1200,8-Oct-12
2106,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1421,1200,6-Oct-12
2107,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1400,1200,5-Oct-12
2108,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1400,1250,4-Oct-12
2109,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150,1400,1280,1-Oct-12
2110,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1500,1350,28-Sep-12
2111,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1340,1200,27-Sep-12
2112,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1500,1400,22-Sep-12
2113,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1571,1401,21-Sep-12
2114,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1250,1150,24-Jul-12
2115,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1025,1250,1150,23-Jul-12
2116,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1151,21-Jul-12
2117,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1250,1140,18-Jul-12
2118,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1250,1150,17-Jul-12
2119,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1300,1200,16-Jul-12
2120,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1100,13-Jul-12
2121,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1040,1200,1100,11-Jul-12
2122,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1250,1100,10-Jul-12
2123,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1100,6-Jul-12
2124,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1211,1150,5-Jul-12
2125,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1250,1125,4-Jul-12
2126,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1150,1100,3-Jul-12
2127,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1250,1200,29-Jun-12
2128,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1221,1221,1221,27-Jun-12
2129,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1150,25-Jun-12
2130,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1200,1100,21-Jun-12
2131,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1200,1150,18-Jun-12
2132,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1201,1150,14-Jun-12
2133,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1261,1200,12-Jun-12
2134,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1150,1100,9-Jun-12
2135,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150,1200,1200,5-Jun-12
2136,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,925,1175,1090,4-Jun-12
2137,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1250,1250,2-Jun-12
2138,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1200,1150,1-Jun-12
2139,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1151,1151,1151,30-May-12
2140,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1250,1250,23-May-12
2141,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1100,19-May-12
2142,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1200,1100,18-May-12
2143,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1230,1250,1250,16-May-12
2144,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1200,1100,14-May-12
2145,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1200,1100,12-May-12
2146,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,900,1200,1100,10-May-12
2147,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1200,1150,9-May-12
2148,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1200,1150,7-May-12
2149,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,950,1150,1050,5-May-12
2150,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1030,1175,1125,30-Apr-12
2151,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1175,1100,27-Apr-12
2152,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1100,1050,26-Apr-12
2153,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1150,1100,21-Apr-12
2154,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1130,1100,18-Apr-12
2155,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1150,1100,16-Apr-12
2156,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1175,1100,13-Apr-12
2157,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1125,1075,12-Apr-12
2158,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1150,1100,11-Apr-12
2159,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1200,1100,10-Apr-12
2160,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1100,1100,9-Apr-12
2161,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,925,1175,1090,6-Apr-12
2162,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1020,1200,1100,4-Apr-12
2163,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1150,1100,3-Apr-12
2164,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1150,1100,2-Apr-12
2165,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1100,1100,30-Mar-12
2166,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1125,1125,1125,29-Mar-12
2167,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1191,1191,1191,28-Mar-12
2168,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1060,1200,1120,27-Mar-12
2169,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1100,26-Mar-12
2170,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1100,1100,22-Mar-12
2171,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1100,20-Mar-12
2172,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1100,14-Mar-12
2173,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1200,1100,13-Mar-12
2174,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1225,1150,9-Mar-12
2175,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150,1150,1150,6-Mar-12
2176,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1250,1150,3-Mar-12
2177,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1060,1200,1100,1-Mar-12
2178,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1225,1130,28-Feb-12
2179,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1080,1225,1140,27-Feb-12
2180,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1250,1155,25-Feb-12
2181,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1250,1125,24-Feb-12
2182,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1250,1150,23-Feb-12
2183,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1080,1225,1175,22-Feb-12
2184,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1225,1150,21-Feb-12
2185,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1250,1200,18-Feb-12
2186,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1250,1180,13-Feb-12
2187,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1260,1161,11-Feb-12
2188,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1250,1150,9-Feb-12
2189,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1350,1200,8-Feb-12
2190,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1275,1150,27-Jan-12
2191,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1080,1300,1225,25-Jan-12
2192,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1275,1200,24-Jan-12
2193,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1300,1250,23-Jan-12
2194,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1300,1225,21-Jan-12
2195,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1300,1230,20-Jan-12
2196,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1300,1250,19-Jan-12
2197,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1120,1300,1250,18-Jan-12
2198,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1300,1225,17-Jan-12
2199,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1350,1250,16-Jan-12
2200,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1300,1200,13-Jan-12
2201,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1075,1300,1221,10-Jan-12
2202,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1275,1200,9-Jan-12
2203,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1300,1225,7-Jan-12
2204,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1125,1400,1250,5-Jan-12
2205,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1380,1250,4-Jan-12
2206,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1400,1210,3-Jan-12
2207,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1080,1300,1275,2-Jan-12
2208,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1300,1250,30-Dec-11
2209,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1300,1200,29-Dec-11
2210,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,900,1300,1225,28-Dec-11
2211,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1250,1150,27-Dec-11
2212,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1350,1225,26-Dec-11
2213,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1250,1100,23-Dec-11
2214,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1400,1200,21-Dec-11
2215,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1250,1100,20-Dec-11
2216,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1400,1250,19-Dec-11
2217,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1251,1150,16-Dec-11
2218,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1200,1100,15-Dec-11
2219,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1051,1200,1075,14-Dec-11
2220,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1000,1000,1000,13-Dec-11
2221,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1010,1400,1200,12-Dec-11
2222,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1400,1200,10-Dec-11
2223,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1050,1300,1175,9-Dec-11
2224,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1400,1200,8-Dec-11
2225,Sholapur,Solapur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1181,1125,7-Dec-11
